id_laporan;skpd;kategori;rincian_masalah;status;tanggal_masuk;tanggal_selesai;waktu_selesai
QL001240897;KELURAHAN SELONG;Sampah;Sampah Trotoar;wait;08/03/2019;08/03/2019;7
QL001240898;KELURAHAN SELONG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
Coretan liar ";wait;08/03/2019;08/03/2019;7
QL001240899;KELURAHAN SELONG;Sampah;Sampah Trotoar;wait;08/03/2019;08/03/2019;7
QL001240900;KELURAHAN SELONG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
Coretan liar ";wait;08/03/2019;08/03/2019;7
QL001240902;KELURAHAN SELONG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
Coretan liar ";wait;08/03/2019;08/03/2019;7
QL001240903;KELURAHAN SELONG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
Coretan liar ";wait;08/03/2019;08/03/2019;7
QL001240904;KELURAHAN SELONG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
Coretan liar";wait;08/03/2019;08/03/2019;7
QL001240905;KELURAHAN SELONG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
Coretan liar ";wait;08/03/2019;08/03/2019;7
QL001240907;KELURAHAN SELONG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
Coretan liar ";wait;08/03/2019;08/03/2019;7
QL001240908;KELURAHAN SELONG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
Coretan liar ";wait;08/03/2019;08/03/2019;7
QL001240924;KELURAHAN SENAYAN;Sampah;Sampah Trotoar;wait;08/03/2019;08/03/2019;7
QL001240925;KELURAHAN SENAYAN;Sampah;Sampah Trotoar;wait;08/03/2019;08/03/2019;7
QL001240929;KELURAHAN GUNUNG;Sampah;Sampah Trotoar;wait;08/03/2019;08/03/2019;7
QL001240930;KELURAHAN MELAWAI;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan liar";wait;08/03/2019;08/03/2019;7
QL001240931;KELURAHAN MELAWAI;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan liar";wait;08/03/2019;08/03/2019;7
QL001240933;KELURAHAN MELAWAI;Sampah;Sampah Reklame Kecil;wait;08/03/2019;08/03/2019;7
QL001240934;KELURAHAN MELAWAI;Sampah;Sampah Reklame Kecil;wait;08/03/2019;08/03/2019;7
QL001240935;KELURAHAN MELAWAI;Trotoar;"Lain-lain:
Rambu Rusak";wait;08/03/2019;08/03/2019;7
QL001240937;KELURAHAN MELAWAI;Sampah;Sampah Reklame Kecil;wait;08/03/2019;08/03/2019;7
QL001240939;KELURAHAN MELAWAI;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan liar";wait;08/03/2019;08/03/2019;7
QL001240944;KELURAHAN KRAMAT PELA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan liar";wait;08/03/2019;08/03/2019;7
QL001240971;KELURAHAN PANCORAN;Pohon;Permintaan Tanam Pohon;wait;08/03/2019;08/03/2019;7
QL001241000;KELURAHAN CIPULIR;Saluran air/kali/sungai;"Lain-lain:
sampah lingkungan";wait;08/03/2019;08/03/2019;7
QL001241081;KELURAHAN KRAMAT PELA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;JPO/Halte Kotor;wait;09/03/2019;09/03/2019;7
QL001241124;KELURAHAN PETUKANGAN UTARA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Lain-lain:
tutup saluran air yang amblas";wait;09/03/2019;09/03/2019;7
QL001241189;KELURAHAN PONDOK PINANG;Sampah;Sampah Lingkungan;wait;09/03/2019;09/03/2019;7
QL001241191;KELURAHAN KEBAYORAN LAMA SELATAN;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Lain-lain:
kanstin kusam sudah di tl";wait;11/03/2019;12/03/2019;8
QL001241204;KELURAHAN GROGOL UTARA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;09/03/2019;09/03/2019;7
QL001241206;KELURAHAN GROGOL UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;wait;09/03/2019;09/03/2019;7
QL001241207;KELURAHAN GROGOL SELATAN;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan liar";wait;09/03/2019;09/03/2019;7
QL001241224;KELURAHAN SELONG;Sampah;Sampah Lingkungan;wait;09/03/2019;09/03/2019;7
QL001241225;KELURAHAN SELONG;Sampah;Sampah Lingkungan;wait;09/03/2019;09/03/2019;7
QL001241228;KELURAHAN KEBAGUSAN;Gangguan ketenteraman dan ketertiban;"Lain-lain:
polusi udara";wait;11/03/2019;11/03/2019;7
QL001241232;KELURAHAN PEJATEN TIMUR;Gangguan ketenteraman dan ketertiban;"Lain-lain:
bakar sampah";wait;11/03/2019;11/03/2019;7
QL001241233;KELURAHAN PONDOK PINANG;Sampah;Sampah Ruang Publik;wait;09/03/2019;09/03/2019;7
QL001241235;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;09/03/2019;09/03/2019;7
QL001241236;KELURAHAN KEBAYORAN LAMA UTARA;Sampah;Sampah Trotoar;wait;09/03/2019;09/03/2019;7
QL001241237;KELURAHAN KEBAYORAN LAMA UTARA;Sampah;Sampah Trotoar;wait;09/03/2019;09/03/2019;7
QL001241239;KELURAHAN KEBAYORAN LAMA UTARA;Sampah;Sampah Trotoar;wait;09/03/2019;09/03/2019;7
QL001241241;KELURAHAN KEBAYORAN LAMA UTARA;Sampah;Sampah Trotoar;wait;09/03/2019;09/03/2019;7
QL001241244;KELURAHAN MANGGARAI SELATAN;Sampah;Sampah Trotoar;wait;09/03/2019;09/03/2019;7
QL001241245;KELURAHAN KEBAYORAN LAMA UTARA;Sampah;Sampah Trotoar;wait;09/03/2019;09/03/2019;7
QL001241246;KELURAHAN BUKIT DURI;Sampah;Sampah Trotoar;wait;09/03/2019;09/03/2019;7
QL001241247;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;09/03/2019;09/03/2019;7
QL001241250;KELURAHAN KEBAYORAN LAMA UTARA;Sampah;Sampah Ruang Publik;wait;09/03/2019;09/03/2019;7
QL001241252;KELURAHAN KEBAYORAN LAMA UTARA;Sampah;Sampah Trotoar;wait;09/03/2019;09/03/2019;7
QL001241254;KELURAHAN TEBET BARAT;Sampah;Sampah Trotoar;wait;09/03/2019;09/03/2019;7
QL001241257;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;09/03/2019;09/03/2019;7
QL001241258;KELURAHAN TEBET BARAT;Sampah;Sampah Trotoar;wait;09/03/2019;09/03/2019;7
QL001241265;KELURAHAN TEBET BARAT;Sampah;Sampah Trotoar;wait;09/03/2019;09/03/2019;7
QL001241269;KELURAHAN TEBET BARAT;Sampah;Sampah Trotoar;wait;09/03/2019;09/03/2019;7
QL001241271;KELURAHAN TEBET BARAT;Sampah;Sampah Trotoar;wait;09/03/2019;09/03/2019;7
QL001241280;KELURAHAN JAGAKARSA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
pembakaran sampah yang dilakukan warga";wait;09/03/2019;09/03/2019;7
QL001241299;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;09/03/2019;09/03/2019;7
QL001241301;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;09/03/2019;09/03/2019;7
QL001241302;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;09/03/2019;09/03/2019;7
QL001241303;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;09/03/2019;09/03/2019;7
QL001241304;KELURAHAN KEBAYORAN LAMA SELATAN;Sampah;Sampah Trotoar;wait;10/03/2019;10/03/2019;7
QL001241305;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;10/03/2019;10/03/2019;7
QL001241317;KELURAHAN CIPETE SELATAN;Trotoar;"Lain-lain:
genangan";wait;09/03/2019;09/03/2019;7
QL001241318;KELURAHAN CIPETE SELATAN;Sampah;Sampah Trotoar;wait;09/03/2019;09/03/2019;7
QL001241327;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;09/03/2019;09/03/2019;7
QL001241328;KELURAHAN KEBAYORAN LAMA UTARA;Sampah;Sampah Lingkungan;wait;09/03/2019;09/03/2019;7
QL001241329;KELURAHAN KEBAYORAN LAMA UTARA;Sampah;Sampah Lingkungan;wait;09/03/2019;09/03/2019;7
QL001241330;KELURAHAN KEBAYORAN LAMA SELATAN;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan liar";wait;10/03/2019;10/03/2019;7
QL001241331;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
sampah";wait;09/03/2019;09/03/2019;7
QL001241332;KELURAHAN KEBAYORAN LAMA UTARA;Sampah;Sampah Lingkungan;wait;09/03/2019;09/03/2019;7
QL001241335;KELURAHAN KEBAYORAN LAMA UTARA;Sampah;Sampah Ruang Publik;wait;09/03/2019;09/03/2019;7
QL001241336;KELURAHAN KEBAYORAN LAMA UTARA;Sampah;Sampah Ruang Publik;wait;09/03/2019;09/03/2019;7
QL001241337;KELURAHAN KEBAYORAN LAMA UTARA;Sampah;Sampah Trotoar;wait;09/03/2019;09/03/2019;7
QL001241338;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;09/03/2019;09/03/2019;7
QL001241339;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;09/03/2019;09/03/2019;7
QL001241340;KELURAHAN KEBAYORAN LAMA UTARA;Sampah;"Lain-lain:
pelanggaran area publik";wait;09/03/2019;09/03/2019;7
QL001241343;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;09/03/2019;09/03/2019;7
QL001241344;KELURAHAN KEBAYORAN LAMA UTARA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;Permintaan JPO/Halte;wait;09/03/2019;09/03/2019;7
QL001241345;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;09/03/2019;09/03/2019;7
QL001241346;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;09/03/2019;09/03/2019;7
QL001241347;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;09/03/2019;09/03/2019;7
QL001241348;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;09/03/2019;09/03/2019;7
QL001241349;KELURAHAN KEBAYORAN LAMA UTARA;Saluran air/kali/sungai;Tersumbat Lumpur (L ? 0,6 m);wait;09/03/2019;09/03/2019;7
QL001241351;KELURAHAN KEBAYORAN LAMA UTARA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;09/03/2019;09/03/2019;7
QL001241353;KELURAHAN LEBAK BULUS;Sampah;Sampah Lingkungan;wait;10/03/2019;10/03/2019;7
QL001241354;KELURAHAN LEBAK BULUS;Sampah;Sampah Lingkungan;wait;10/03/2019;10/03/2019;7
QL001241355;KELURAHAN LEBAK BULUS;Sampah;Sampah Trotoar;wait;10/03/2019;10/03/2019;7
QL001241367;KELURAHAN LEBAK BULUS;Sampah;Sampah Lingkungan;wait;10/03/2019;10/03/2019;7
QL001241381;KELURAHAN PONDOK PINANG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
null";wait;10/03/2019;10/03/2019;7
QL001241382;KELURAHAN PONDOK PINANG;Sampah;Sampah Trotoar;wait;10/03/2019;10/03/2019;7
QL001241383;KELURAHAN PONDOK PINANG;Sampah;Sampah Trotoar;wait;10/03/2019;10/03/2019;7
QL001241384;KELURAHAN PONDOK PINANG;Sampah;Sampah Trotoar;wait;10/03/2019;10/03/2019;7
QL001241385;KELURAHAN PONDOK PINANG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;10/03/2019;10/03/2019;7
QL001241386;KELURAHAN PONDOK PINANG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;10/03/2019;10/03/2019;7
QL001241387;KELURAHAN PONDOK PINANG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;10/03/2019;10/03/2019;7
QL001241388;KELURAHAN PONDOK PINANG;Pelanggaran Perda/Pergub;Spanduk/iklan liar;wait;10/03/2019;10/03/2019;7
QL001241391;KELURAHAN PONDOK PINANG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;10/03/2019;10/03/2019;7
QL001241392;KELURAHAN PONDOK PINANG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;10/03/2019;10/03/2019;7
QL001241393;KELURAHAN PONDOK PINANG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;10/03/2019;10/03/2019;7
QL001241396;KELURAHAN PONDOK PINANG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;10/03/2019;10/03/2019;7
QL001241400;KELURAHAN PONDOK PINANG;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Lain-lain:
bak pilah";wait;10/03/2019;10/03/2019;7
QL001241401;KELURAHAN PONDOK PINANG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;10/03/2019;10/03/2019;7
QL001241404;KELURAHAN PONDOK PINANG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;10/03/2019;10/03/2019;7
QL001241405;KELURAHAN PONDOK PINANG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;10/03/2019;10/03/2019;7
QL001241406;KELURAHAN PONDOK PINANG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;10/03/2019;10/03/2019;7
QL001241407;KELURAHAN PONDOK PINANG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";wait;10/03/2019;10/03/2019;7
QL001241472;KELURAHAN JAGAKARSA;Trotoar;Luas ? 2 m;wait;10/03/2019;10/03/2019;7
QL001241547;KELURAHAN CIPULIR;Saluran air/kali/sungai;"Lain-lain:
sampah lingkungan";wait;10/03/2019;10/03/2019;7
QL001241580;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;wait;10/03/2019;10/03/2019;7
QL001241581;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;wait;10/03/2019;10/03/2019;7
QL001241582;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;wait;10/03/2019;10/03/2019;7
QL001241583;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;wait;10/03/2019;10/03/2019;7
QL001241584;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;wait;10/03/2019;10/03/2019;7
QL001241585;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;wait;10/03/2019;10/03/2019;7
QL001241591;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;wait;10/03/2019;10/03/2019;7
QL001241592;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;wait;10/03/2019;10/03/2019;7
QL001241638;KELURAHAN PEJATEN BARAT;Sampah;Sampah Lingkungan;wait;10/03/2019;10/03/2019;7
QL001241639;KELURAHAN PEJATEN BARAT;Trotoar;"Lain-lain:
trotoar rusak";wait;10/03/2019;10/03/2019;7
QL001241692;KELURAHAN KALIBATA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan liar";wait;10/03/2019;10/03/2019;7
QL001241705;KELURAHAN KEBAGUSAN;Sampah;Sampah Lingkungan;wait;10/03/2019;11/03/2019;8
QL001241712;KELURAHAN KALIBATA;Trotoar;"Lain-lain:
saluran berlubang";wait;10/03/2019;11/03/2019;8
QL001241796;KELURAHAN PEJATEN TIMUR;Sampah;Sampah Lingkungan;wait;11/03/2019;11/03/2019;7
QL001241851;KELURAHAN LEBAK BULUS;Sampah;Sampah Lingkungan;wait;11/03/2019;11/03/2019;7
QL001241871;KELURAHAN LEBAK BULUS;Sampah;Sampah Lingkungan;wait;11/03/2019;11/03/2019;7
QL001241872;KELURAHAN LEBAK BULUS;Sampah;Sampah Lingkungan;wait;11/03/2019;11/03/2019;7
QL001241876;KELURAHAN KRAMAT PELA;Sampah;"Lain-lain:
sampah taman";wait;11/03/2019;11/03/2019;7
QL001241880;KELURAHAN PEJATEN TIMUR;Gangguan ketenteraman dan ketertiban;"Lain-lain:
bakar sampah";wait;11/03/2019;11/03/2019;7
QL001241881;KELURAHAN PEJATEN TIMUR;Sampah;Rumput Liar Kecil;wait;11/03/2019;11/03/2019;7
QL001241885;KELURAHAN PEJATEN TIMUR;Lokasi Binaan dan Lokasi Sementara;"Lain-lain:
gerobak dagangan";wait;11/03/2019;11/03/2019;7
QL001241886;KELURAHAN PULO;Sampah;Sampah Trotoar;wait;11/03/2019;11/03/2019;7
QL001241887;KELURAHAN PEJATEN TIMUR;Sampah;Sampah Lingkungan;wait;11/03/2019;11/03/2019;7
QL001241888;KELURAHAN PEJATEN TIMUR;Sampah;Rumput Liar Kecil;wait;11/03/2019;11/03/2019;7
QL001241923;KELURAHAN PEJATEN BARAT;Sampah;"Lain-lain:
#sampah janur";wait;11/03/2019;11/03/2019;7
QL001241942;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;wait;11/03/2019;11/03/2019;7
QL001241971;KELURAHAN KUNINGAN BARAT;Parkir liar;Parkir Liar Area Publik;wait;11/03/2019;11/03/2019;7
QL001242009;KELURAHAN MANGGARAI;Sampah;Sampah Lingkungan;wait;11/03/2019;11/03/2019;7
QL001242010;KELURAHAN TEBET BARAT;Sampah;Sampah Trotoar;wait;11/03/2019;11/03/2019;7
QL001242011;KELURAHAN TEBET BARAT;Sampah;Sampah Trotoar;wait;11/03/2019;11/03/2019;7
QL001242145;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;wait;12/03/2019;12/03/2019;7
QL001242146;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;wait;12/03/2019;12/03/2019;7
QL001242147;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;wait;12/03/2019;12/03/2019;7
QL001242148;KELURAHAN PANCORAN;Sampah;Sampah Lingkungan;wait;12/03/2019;12/03/2019;7
QL001242157;KELURAHAN TEBET BARAT;Sampah;Sampah Trotoar;wait;12/03/2019;12/03/2019;7
QL001242159;KELURAHAN TEBET BARAT;Sampah;Sampah Trotoar;wait;12/03/2019;12/03/2019;7
QL001242160;KELURAHAN TEBET BARAT;Sampah;Sampah Trotoar;wait;12/03/2019;12/03/2019;7
QL001242162;KELURAHAN TEBET BARAT;Sampah;Sampah Trotoar;wait;12/03/2019;12/03/2019;7
QL001242163;KELURAHAN TEBET BARAT;Sampah;Sampah Trotoar;wait;12/03/2019;12/03/2019;7
QL001242164;KELURAHAN TEBET BARAT;Sampah;Sampah Trotoar;wait;12/03/2019;12/03/2019;7
QL001242165;KELURAHAN TEBET BARAT;Sampah;Sampah Trotoar;wait;12/03/2019;12/03/2019;7
QL001242166;KELURAHAN CIGANJUR;Sampah;"Lain-lain:
sampah liar";wait;12/03/2019;12/03/2019;7
QL001242182;KELURAHAN MENTENG ATAS;Sampah;Sampah Ruang Publik;wait;12/03/2019;12/03/2019;7
QL001242183;KELURAHAN PASAR MANGGIS;Sampah;Sampah Lingkungan;wait;12/03/2019;12/03/2019;7
QL001242185;KELURAHAN PASAR MANGGIS;Sampah;Sampah Lingkungan;wait;12/03/2019;12/03/2019;7
QL001242186;KELURAHAN PASAR MANGGIS;Sampah;Sampah Lingkungan;wait;12/03/2019;12/03/2019;7
QL001242187;KELURAHAN PASAR MANGGIS;Sampah;Sampah Lingkungan;wait;12/03/2019;12/03/2019;7
QL001242189;KELURAHAN PASAR MANGGIS;Sampah;Sampah Lingkungan;wait;12/03/2019;12/03/2019;7
QL001242190;KELURAHAN PASAR MANGGIS;Sampah;Sampah Lingkungan;wait;12/03/2019;12/03/2019;7
QL001242205;KELURAHAN JATI PADANG;Saluran air/kali/sungai;Tersumbat Lumpur (L > 0,6 m);wait;12/03/2019;12/03/2019;7
QL001242228;KELURAHAN DUREN TIGA;Sampah;Sampah Lingkungan;wait;12/03/2019;12/03/2019;7
QL001242244;KELURAHAN DUREN TIGA;Sampah;Sampah Lingkungan;wait;12/03/2019;12/03/2019;7
QL001242266;KELURAHAN KEBAGUSAN;Sampah;Sampah Trotoar;wait;12/03/2019;12/03/2019;7
QL001242288;KELURAHAN BINTARO;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;12/03/2019;12/03/2019;7
QL001242289;KELURAHAN BINTARO;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;12/03/2019;12/03/2019;7
QL001242290;KELURAHAN BINTARO;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;12/03/2019;12/03/2019;7
QL001242291;KELURAHAN BINTARO;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;12/03/2019;12/03/2019;7
QL001242292;KELURAHAN BINTARO;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;12/03/2019;12/03/2019;7
QL001242294;KELURAHAN BINTARO;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;12/03/2019;12/03/2019;7
QL001242295;KELURAHAN BINTARO;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;wait;12/03/2019;12/03/2019;7
QL001242297;KELURAHAN BINTARO;Jembatan Penyeberangan Orang (JPO) dan/atau halte;JPO/Halte Kotor;wait;12/03/2019;12/03/2019;7
QL001242301;KELURAHAN CILANDAK TIMUR;Sampah;Sampah Lingkungan;wait;12/03/2019;12/03/2019;7
QL001242304;KELURAHAN RAGUNAN;Sampah;Sampah Lingkungan;wait;12/03/2019;12/03/2019;7
QL001242321;KELURAHAN PENGADEGAN;Trotoar;Luas ? 2 m;wait;12/03/2019;12/03/2019;7
QL001242341;KELURAHAN PELA MAMPANG;Sampah;Rumput Liar Kecil;wait;12/03/2019;12/03/2019;7
QL001242342;KELURAHAN CIKOKO;Sampah;Sampah Lingkungan;wait;13/03/2019;13/03/2019;7
QL001242343;KELURAHAN CIGANJUR;Sampah;Sampah Sungai;wait;12/03/2019;13/03/2019;8
QL001242344;KELURAHAN CIGANJUR;Sampah;"Lain-lain:
pungli";wait;12/03/2019;13/03/2019;8
QL001242350;KELURAHAN GANDARIA UTARA;Sampah;Sampah Lingkungan;wait;12/03/2019;12/03/2019;7
QL001242359;KELURAHAN PEJATEN BARAT;Sampah;Sampah Lingkungan;wait;12/03/2019;12/03/2019;7
QL001242390;KELURAHAN LEBAK BULUS;Arus lalu lintas;"Lain-lain:
patah nya tiang Optik. yang menyebabkan padatnya arus lalu lintas. ";wait;13/03/2019;13/03/2019;7
QL001242395;KELURAHAN MENTENG DALAM;Sampah;Sampah Lingkungan;wait;13/03/2019;13/03/2019;7
QL001242396;KELURAHAN MENTENG DALAM;Sampah;Sampah Lingkungan;wait;13/03/2019;13/03/2019;7
QL001242397;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;wait;13/03/2019;13/03/2019;7
QL001242398;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;wait;13/03/2019;13/03/2019;7
QL001242399;KELURAHAN MANGGARAI SELATAN;Sampah;Sampah Trotoar;wait;13/03/2019;13/03/2019;7
QL001242400;KELURAHAN MANGGARAI SELATAN;Sampah;Sampah Trotoar;wait;13/03/2019;13/03/2019;7
QL001242401;KELURAHAN MANGGARAI SELATAN;Sampah;Sampah Trotoar;wait;13/03/2019;13/03/2019;7
QL001242402;KELURAHAN BUKIT DURI;Sampah;Sampah Trotoar;wait;13/03/2019;13/03/2019;7
QL001242403;KELURAHAN BUKIT DURI;Sampah;Sampah Trotoar;wait;13/03/2019;13/03/2019;7
QL001242404;KELURAHAN BUKIT DURI;Sampah;Sampah Trotoar;wait;13/03/2019;13/03/2019;7
QL001242413;KELURAHAN KALIBATA;Saluran air/kali/sungai;"Lain-lain:
rumput liar";wait;13/03/2019;13/03/2019;7
QL001242474;KELURAHAN DUREN TIGA;Sampah;Sampah Ruang Publik;wait;13/03/2019;13/03/2019;7
QL001242482;KELURAHAN PONDOK LABU;Pelanggaran Perda/Pergub;Spanduk/iklan liar;wait;13/03/2019;13/03/2019;7
QL001242484;KELURAHAN JAGAKARSA;Sampah;Rumput Liar Besar;wait;13/03/2019;13/03/2019;7
QL001242543;KELURAHAN PULO;Sampah;Sampah Got;wait;13/03/2019;13/03/2019;7
QL001242552;KELURAHAN MANGGARAI;Sampah;Sampah Trotoar;wait;13/03/2019;13/03/2019;7
QL001242561;KELURAHAN PONDOK LABU;Pelanggaran Perda/Pergub;Spanduk/iklan liar;wait;13/03/2019;13/03/2019;7
QL001242579;KELURAHAN PEJATEN TIMUR;Gangguan ketenteraman dan ketertiban;"Lain-lain:
bakaran sampah";wait;13/03/2019;13/03/2019;7
QL001242669;KELURAHAN PEJATEN BARAT;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Lain-lain:
ada ijinya";wait;13/03/2019;13/03/2019;7
QL001242695;KELURAHAN PEJATEN TIMUR;Sampah;Sampah Lingkungan;wait;13/03/2019;13/03/2019;7
QL001242743;KELURAHAN PETUKANGAN UTARA;Sampah;"Lain-lain:
pembakaran sampah ";wait;13/03/2019;13/03/2019;7
QL001242748;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;wait;14/03/2019;14/03/2019;7
QL001242749;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;wait;14/03/2019;14/03/2019;7
QL001242750;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;wait;14/03/2019;14/03/2019;7
QL001242754;KELURAHAN TEBET TIMUR;Sampah;Sampah Lingkungan;wait;14/03/2019;14/03/2019;7
QL001242755;KELURAHAN TEBET TIMUR;Sampah;Sampah Lingkungan;wait;14/03/2019;14/03/2019;7
QL001242757;KELURAHAN TEBET TIMUR;Sampah;Sampah Lingkungan;wait;14/03/2019;14/03/2019;7
QL001242758;KELURAHAN TEBET TIMUR;Sampah;Sampah Lingkungan;wait;14/03/2019;14/03/2019;7
QL001242792;KELURAHAN GANDARIA UTARA;Sampah;Sampah Sungai;wait;14/03/2019;14/03/2019;7
QL001242793;KELURAHAN GANDARIA UTARA;Sampah;Sampah Lingkungan;wait;14/03/2019;14/03/2019;7
QL001242797;KELURAHAN RAGUNAN;Sampah;"Lain-lain:
rumput liar dihalte busway Ragunan";wait;14/03/2019;14/03/2019;7
QL001242798;KELURAHAN RAGUNAN;Sampah;"Lain-lain:
rumput liar dihalte busway Ragunan";wait;14/03/2019;14/03/2019;7
QL001242800;KELURAHAN RAGUNAN;Trotoar;"Lain-lain:
tutup saluran";wait;14/03/2019;14/03/2019;7
QL001242809;KELURAHAN MENTENG ATAS;Sampah;Sampah Lingkungan;wait;14/03/2019;14/03/2019;7
QL001242810;KELURAHAN PASAR MANGGIS;Sampah;Sampah Lingkungan;wait;14/03/2019;14/03/2019;7
