id_laporan;skpd;kategori;waktu_terima;waktu_selesai;selisih_hari;status;kota/kabupaten
QL001278956;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278958;KELURAHAN CILANDAK TIMUR;Sampah;2019-06-27;2019-06-28;1;complete;Jakarta Selatan
QL001278964;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278965;KELURAHAN CILANDAK TIMUR;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278966;KELURAHAN CILANDAK TIMUR;Pelanggaran Perda/Pergub;2019-06-27;2019-06-28;1;complete;Jakarta Selatan
QL001278970;KELURAHAN JATI PADANG;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278971;KELURAHAN JATI PADANG;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278974;KELURAHAN RAGUNAN;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278975;KELURAHAN RAGUNAN;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278978;KELURAHAN RAGUNAN;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278979;KELURAHAN JATI PADANG;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278980;KELURAHAN JATI PADANG;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278981;KELURAHAN JATI PADANG;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278983;KELURAHAN PASAR MINGGU;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278984;KELURAHAN PASAR MINGGU;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278985;KELURAHAN PASAR MINGGU;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278987;KELURAHAN PASAR MINGGU;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278991;KELURAHAN PASAR MINGGU;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278992;KELURAHAN LENTENG AGUNG;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278993;KELURAHAN PASAR MINGGU;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278995;KELURAHAN PASAR MINGGU;Pohon;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278997;KELURAHAN PASAR MINGGU;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278998;KELURAHAN PASAR MINGGU;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001278999;KELURAHAN PASAR MINGGU;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279007;KELURAHAN LENTENG AGUNG;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279008;KELURAHAN LENTENG AGUNG;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279010;KELURAHAN LENTENG AGUNG;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279011;KELURAHAN LENTENG AGUNG;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279012;KELURAHAN LENTENG AGUNG;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279013;KELURAHAN LENTENG AGUNG;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279014;KELURAHAN LENTENG AGUNG;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279016;KELURAHAN MELAWAI;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279020;KELURAHAN LENTENG AGUNG;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279021;KELURAHAN LENTENG AGUNG;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279022;KELURAHAN LENTENG AGUNG;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279023;KELURAHAN LENTENG AGUNG;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279024;KELURAHAN LENTENG AGUNG;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279025;KELURAHAN LENTENG AGUNG;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279026;KELURAHAN LENTENG AGUNG;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279027;KELURAHAN LENTENG AGUNG;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-28;1;complete;Jakarta Selatan
QL001279046;KELURAHAN GANDARIA UTARA;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279047;KELURAHAN GANDARIA UTARA;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279048;KELURAHAN GANDARIA UTARA;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279051;KELURAHAN GANDARIA UTARA;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279052;KELURAHAN GANDARIA UTARA;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279053;KELURAHAN GANDARIA UTARA;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279054;KELURAHAN GANDARIA UTARA;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279055;KELURAHAN GANDARIA UTARA;Trotoar;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279056;KELURAHAN GANDARIA UTARA;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279057;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279058;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279059;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279060;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279061;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279064;KELURAHAN DUREN TIGA;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279072;KELURAHAN DUREN TIGA;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279073;KELURAHAN DUREN TIGA;Trotoar;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279074;KELURAHAN DUREN TIGA;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279075;KELURAHAN DUREN TIGA;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279076;KELURAHAN GROGOL SELATAN;Parkir liar;2019-06-27;2019-06-28;1;complete;Jakarta Selatan
QL001279079;KELURAHAN MELAWAI;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279080;KELURAHAN MELAWAI;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279081;KELURAHAN MELAWAI;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279086;KELURAHAN MELAWAI;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279087;KELURAHAN MELAWAI;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279088;KELURAHAN PELA MAMPANG;Trotoar;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279089;KELURAHAN MELAWAI;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279090;KELURAHAN PELA MAMPANG;Sampah;2019-06-27;2019-06-28;1;complete;Jakarta Selatan
QL001279091;KELURAHAN PELA MAMPANG;Pelanggaran Perda/Pergub;2019-06-27;2019-06-28;1;complete;Jakarta Selatan
QL001279092;KELURAHAN PELA MAMPANG;Gangguan ketenteraman dan ketertiban;2019-06-27;2019-06-28;1;complete;Jakarta Selatan
QL001279093;KELURAHAN MELAWAI;Sampah;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279095;KELURAHAN PELA MAMPANG;Sampah;2019-06-27;2019-06-28;1;complete;Jakarta Selatan
QL001279096;KELURAHAN PELA MAMPANG;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279098;KELURAHAN PELA MAMPANG;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279099;KELURAHAN PELA MAMPANG;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279100;KELURAHAN PELA MAMPANG;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279101;KELURAHAN PELA MAMPANG;Pelanggaran Perda/Pergub;2019-06-27;2019-06-27;1;complete;Jakarta Selatan
QL001279124;KELURAHAN MENTENG ATAS;Sampah;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279127;KELURAHAN PEJATEN TIMUR;Sampah;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279131;KELURAHAN MELAWAI;Pohon;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279140;KELURAHAN RAWA JATI;Saluran air/kali/sungai;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279184;KELURAHAN GROGOL SELATAN;Sampah;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279208;KELURAHAN MELAWAI;Sampah;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279220;KELURAHAN KARET;Sampah;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279234;KELURAHAN GANDARIA UTARA;Trotoar;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279235;KELURAHAN GANDARIA UTARA;Pelanggaran Perda/Pergub;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279236;KELURAHAN GANDARIA UTARA;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279237;KELURAHAN GANDARIA UTARA;Trotoar;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279238;KELURAHAN GANDARIA UTARA;Pelanggaran Perda/Pergub;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279277;KELURAHAN LENTENG AGUNG;Sampah;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279296;KELURAHAN KEBAYORAN LAMA SELATAN;Sampah;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279344;KELURAHAN SELONG;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279363;KELURAHAN CILANDAK TIMUR;Sampah;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279364;KELURAHAN CILANDAK TIMUR;Sampah;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279365;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279366;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279367;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279368;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279369;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279370;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279371;KELURAHAN CILANDAK TIMUR;Sampah;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279372;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279373;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279375;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279376;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279377;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279380;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279382;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279384;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279385;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279386;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279401;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279402;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279411;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279412;KELURAHAN CILANDAK TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279413;KELURAHAN RAGUNAN;Gangguan ketenteraman dan ketertiban;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279414;KELURAHAN RAGUNAN;Sampah;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279416;KELURAHAN RAGUNAN;Sampah;2019-06-28;2019-06-29;1;complete;Jakarta Selatan
QL001279417;KELURAHAN BANGKA;Sampah;2019-06-28;2019-06-28;1;complete;Jakarta Selatan
QL001279466;KELURAHAN GROGOL SELATAN;Parkir liar;2019-06-28;2019-06-29;1;complete;Jakarta Selatan
QL001279519;KELURAHAN PONDOK LABU;Pohon;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279521;KELURAHAN KRAMAT PELA;Gangguan ketenteraman dan ketertiban;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279522;KELURAHAN MELAWAI;Gangguan ketenteraman dan ketertiban;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279523;KELURAHAN MELAWAI;Sampah;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279524;KELURAHAN MELAWAI;Sampah;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279525;KELURAHAN MELAWAI;Gangguan ketenteraman dan ketertiban;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279527;KELURAHAN GANDARIA UTARA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279528;KELURAHAN GANDARIA UTARA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279530;KELURAHAN GANDARIA UTARA;Gangguan ketenteraman dan ketertiban;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279531;KELURAHAN GANDARIA UTARA;Pelanggaran Perda/Pergub;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279572;KELURAHAN PETUKANGAN SELATAN;Gangguan ketenteraman dan ketertiban;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279573;KELURAHAN PETUKANGAN SELATAN;Sampah;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279575;KELURAHAN PETUKANGAN SELATAN;Sampah;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279577;KELURAHAN PETUKANGAN SELATAN;Gangguan ketenteraman dan ketertiban;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279579;KELURAHAN PETUKANGAN SELATAN;Gangguan ketenteraman dan ketertiban;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279580;KELURAHAN PETUKANGAN SELATAN;Gangguan ketenteraman dan ketertiban;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279581;KELURAHAN PETUKANGAN SELATAN;Gangguan ketenteraman dan ketertiban;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279582;KELURAHAN PETUKANGAN UTARA;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279584;KELURAHAN PETUKANGAN UTARA;Gangguan ketenteraman dan ketertiban;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279586;KELURAHAN PETUKANGAN SELATAN;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279598;KELURAHAN GANDARIA UTARA;Sampah;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279599;KELURAHAN GANDARIA UTARA;Sampah;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279600;KELURAHAN GANDARIA UTARA;Sampah;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279601;KELURAHAN MELAWAI;Sampah;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279602;KELURAHAN GANDARIA UTARA;Sampah;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279603;KELURAHAN MELAWAI;Sampah;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279604;KELURAHAN MELAWAI;Sampah;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279605;KELURAHAN GANDARIA UTARA;Sampah;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279606;KELURAHAN MELAWAI;Sampah;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279607;KELURAHAN MELAWAI;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279659;KELURAHAN KALIBATA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279762;KELURAHAN KRAMAT PELA;Sampah;2019-06-29;2019-06-29;1;complete;Jakarta Selatan
QL001279897;KELURAHAN PELA MAMPANG;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279902;KELURAHAN PULO;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279903;KELURAHAN PULO;Gangguan ketenteraman dan ketertiban;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279904;KELURAHAN PULO;Gangguan ketenteraman dan ketertiban;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279905;KELURAHAN MELAWAI;Gangguan ketenteraman dan ketertiban;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279906;KELURAHAN MELAWAI;Gangguan ketenteraman dan ketertiban;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279907;KELURAHAN PULO;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279908;KELURAHAN PULO;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279909;KELURAHAN PULO;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279910;KELURAHAN PULO;Trotoar;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279912;KELURAHAN PULO;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279914;KELURAHAN PULO;Gangguan ketenteraman dan ketertiban;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279915;KELURAHAN PULO;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279916;KELURAHAN PULO;Gangguan ketenteraman dan ketertiban;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279917;KELURAHAN PULO;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279918;KELURAHAN PULO;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279920;KELURAHAN PULO;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279921;KELURAHAN MELAWAI;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279923;KELURAHAN PASAR MINGGU;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279924;KELURAHAN PASAR MINGGU;Gangguan ketenteraman dan ketertiban;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279926;KELURAHAN TANJUNG BARAT;Pohon;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279927;KELURAHAN TANJUNG BARAT;Trotoar;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279933;KELURAHAN DUREN TIGA;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279936;KELURAHAN DUREN TIGA;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279937;KELURAHAN MELAWAI;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279939;KELURAHAN MELAWAI;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279943;KELURAHAN PEJATEN TIMUR;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279944;KELURAHAN MELAWAI;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279949;KELURAHAN CIPEDAK;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279950;KELURAHAN CIPEDAK;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279951;KELURAHAN CIGANJUR;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279952;KELURAHAN CIGANJUR;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279953;KELURAHAN CIGANJUR;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279954;KELURAHAN CIGANJUR;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279956;KELURAHAN PEJATEN BARAT;Trotoar;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279957;KELURAHAN PEJATEN TIMUR;Gangguan ketenteraman dan ketertiban;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279973;KELURAHAN PEJATEN TIMUR;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279974;KELURAHAN PEJATEN BARAT;Trotoar;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001279977;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280003;KELURAHAN PASAR MINGGU;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280004;KELURAHAN PASAR MINGGU;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280014;KELURAHAN PASAR MINGGU;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280015;KELURAHAN PASAR MINGGU;Pohon;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280016;KELURAHAN PASAR MINGGU;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280017;KELURAHAN PASAR MINGGU;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280019;KELURAHAN PASAR MINGGU;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280020;KELURAHAN PASAR MINGGU;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280021;KELURAHAN PASAR MINGGU;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280022;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280024;KELURAHAN PASAR MINGGU;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280025;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280026;KELURAHAN JATI PADANG;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280027;KELURAHAN JATI PADANG;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280028;KELURAHAN JATI PADANG;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280029;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280030;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280031;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280032;KELURAHAN JATI PADANG;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280034;KELURAHAN PEJATEN BARAT;Trotoar;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280035;KELURAHAN PEJATEN BARAT;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280036;KELURAHAN JATI PADANG;Pelanggaran Perda/Pergub;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280059;KELURAHAN PEJATEN BARAT;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280061;KELURAHAN CILANDAK TIMUR;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
QL001280062;KELURAHAN CILANDAK TIMUR;Sampah;2019-06-30;2019-06-30;1;complete;Jakarta Selatan
