id_laporan;skpd;kategori;waktu_terima;waktu_selesai;selisih_hari;status
1264289;KELURAHAN CEMPAKA BARU;Iklan Liar;2019-05-14;2019-05-15;1;complete
1264281;KELURAHAN SUMUR BATU;Sampah;2019-05-14;2019-05-14;1;complete
1264280;KELURAHAN SUMUR BATU;Fasilitas Umum;2019-05-14;2019-05-22;8;complete
1264278;KELURAHAN SUMUR BATU;Tunawisma/Pengemis;2019-05-14;2019-05-14;1;complete
1264279;KELURAHAN SUMUR BATU;Tunawisma/Pengemis;2019-05-14;2019-05-14;1;complete
1264277;KELURAHAN SUMUR BATU;Tunawisma/Pengemis;2019-05-14;2019-05-14;1;complete
1264276;KELURAHAN SUMUR BATU;Tunawisma/Pengemis;2019-05-14;2019-05-14;1;complete
1264274;KELURAHAN SUMUR BATU;Tunawisma/Pengemis;2019-05-14;2019-05-14;1;complete
1264273;KELURAHAN SUMUR BATU;Iklan Liar;2019-05-14;2019-05-15;1;complete
1264272;KELURAHAN SUMUR BATU;Tunawisma/Pengemis;2019-05-14;2019-05-14;1;complete
1264271;KELURAHAN SUMUR BATU;Sampah;2019-05-14;2019-05-14;1;complete
1264270;KELURAHAN SUMUR BATU;Sampah;2019-05-14;2019-05-14;1;complete
1264269;KELURAHAN SUMUR BATU;Parkir Liar;2019-05-14;2019-05-15;1;complete
1264268;KELURAHAN SUMUR BATU;Pelanggaran;2019-05-14;2019-05-14;1;complete
1264267;KELURAHAN SUMUR BATU;Sampah;2019-05-14;2019-05-14;1;complete
1264264;KELURAHAN SUMUR BATU;Iklan Liar;2019-05-14;2019-05-15;1;complete
1264266;KELURAHAN SUMUR BATU;Sampah;2019-05-14;2019-05-14;1;complete
1264263;KELURAHAN SUMUR BATU;Sampah;2019-05-14;2019-05-14;1;complete
1264261;KELURAHAN SUMUR BATU;Iklan Liar;2019-05-14;2019-05-15;1;complete
1264260;KELURAHAN SUMUR BATU;Sampah;2019-05-14;2019-05-14;1;complete
1264258;KELURAHAN SUMUR BATU;Sampah;2019-05-14;2019-05-15;1;complete
1264259;KELURAHAN SUMUR BATU;Fasilitas Umum;2019-05-14;2019-05-14;1;complete
1264257;KELURAHAN SUMUR BATU;Sampah;2019-05-14;2019-05-14;1;complete
1264256;KELURAHAN SUMUR BATU;Sampah;2019-05-14;2019-05-14;1;complete
1264255;KELURAHAN SUMUR BATU;Sampah;2019-05-14;2019-05-14;1;complete
1264252;KELURAHAN SUMUR BATU;Sampah;2019-05-14;2019-05-14;1;complete
1264250;KELURAHAN SUMUR BATU;Sampah;2019-05-14;2019-05-14;1;complete
1264249;KELURAHAN SUMUR BATU;Iklan Liar;2019-05-14;2019-05-15;1;complete
1264248;KELURAHAN SUMUR BATU;Sampah;2019-05-14;2019-05-14;1;complete
1264247;KELURAHAN SUMUR BATU;Iklan Liar;2019-05-14;2019-05-15;1;complete
1264246;KELURAHAN SUMUR BATU;Tunawisma/Pengemis;2019-05-14;2019-05-14;1;complete
1264244;KELURAHAN SUMUR BATU;Fasilitas Umum;2019-05-14;2019-05-15;1;complete
1264175;KELURAHAN PEGANGSAAN;Iklan Liar;2019-05-14;2019-05-14;1;complete
1264174;KELURAHAN PEGANGSAAN;Sampah;2019-05-14;2019-05-14;1;complete
1264172;KELURAHAN PEGANGSAAN;Sampah;2019-05-14;2019-05-14;1;complete
1264170;KELURAHAN PEGANGSAAN;Sampah;2019-05-14;2019-05-14;1;complete
1264171;KELURAHAN PEGANGSAAN;Sampah;2019-05-14;2019-05-14;1;complete
1264169;KELURAHAN PEGANGSAAN;Sampah;2019-05-14;2019-05-14;1;complete
1264167;KELURAHAN KENARI;Sampah;2019-05-14;2019-05-20;6;complete
1264160;KELURAHAN KENARI;Pelanggaran;2019-05-14;2019-05-14;1;complete
1264158;KELURAHAN KENARI;Sampah;2019-05-14;2019-05-14;1;complete
1264157;KELURAHAN KENARI;Sampah;2019-05-14;2019-05-14;1;complete
1264154;KELURAHAN KENARI;Sampah;2019-05-14;2019-05-14;1;complete
1264150;KELURAHAN PASEBAN;Pelanggaran;2019-05-14;2019-05-14;1;complete
1264144;KELURAHAN PASEBAN;Iklan Liar;2019-05-14;2019-05-14;1;complete
1264143;KELURAHAN GAMBIR;Iklan Liar;2019-05-14;2019-05-14;1;complete
1264140;KELURAHAN KRAMAT;Sampah;2019-05-14;2019-05-14;1;complete
1264138;KELURAHAN KRAMAT;Pelanggaran;2019-05-14;2019-05-14;1;complete
1264139;KELURAHAN KRAMAT;Sampah;2019-05-14;2019-05-14;1;complete
1264137;KELURAHAN KRAMAT;Sampah;2019-05-14;2019-05-14;1;complete
1264134;KELURAHAN KRAMAT;Iklan Liar;2019-05-14;2019-05-14;1;complete
1264135;KELURAHAN GAMBIR;Sampah;2019-05-14;2019-05-14;1;complete
1264133;KELURAHAN KRAMAT;Sampah;2019-05-14;2019-05-14;1;complete
1264131;KELURAHAN KRAMAT;Sampah;2019-05-14;2019-05-14;1;complete
1264130;KELURAHAN GAMBIR;Iklan Liar;2019-05-14;2019-05-14;1;complete
1264132;KELURAHAN KRAMAT;Fasilitas Umum;2019-05-14;2019-05-14;1;complete
1264129;KELURAHAN TANAH TINGGI;Iklan Liar;2019-05-14;2019-05-14;1;complete
1264128;KELURAHAN TANAH TINGGI;Sampah;2019-05-14;2019-05-14;1;complete
1264126;KELURAHAN TANAH TINGGI;Sampah;2019-05-14;2019-05-14;1;complete
1264110;KELURAHAN TANAH TINGGI;Pelanggaran;2019-05-14;2019-05-14;1;complete
1264102;KELURAHAN GAMBIR;Sampah;2019-05-14;2019-05-14;1;complete
1264067;KELURAHAN TANAH TINGGI;Pelanggaran;2019-05-14;2019-05-14;1;complete
1264057;KELURAHAN TANAH TINGGI;Iklan Liar;2019-05-14;2019-05-14;1;complete
1264048;KELURAHAN PETOJO SELATAN;Mobilitas dan Akses;2019-05-14;2019-05-14;1;complete
1264031;KELURAHAN KARTINI;Potensi Banjir;2019-05-14;2019-05-14;1;complete
1264009;KELURAHAN TANAH TINGGI;Iklan Liar;2019-05-14;2019-05-14;1;complete
1264008;KELURAHAN TANAH TINGGI;Iklan Liar;2019-05-14;2019-05-14;1;complete
1264010;KELURAHAN TANAH TINGGI;Iklan Liar;2019-05-14;2019-05-14;1;complete
1264007;KELURAHAN TANAH TINGGI;Iklan Liar;2019-05-14;2019-05-14;1;complete
1264005;KELURAHAN GALUR;Pelanggaran;2019-05-14;2019-05-14;1;complete
1264004;KELURAHAN GALUR;Tanaman Bermasalah;2019-05-14;2019-05-14;1;complete
1264003;KELURAHAN GALUR;Pelanggaran;2019-05-14;2019-05-14;1;complete
1264002;KELURAHAN GALUR;Iklan Liar;2019-05-14;2019-05-15;1;complete
1263992;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-05-14;2019-05-14;1;complete
1263991;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-05-14;2019-05-14;1;complete
1263986;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-05-14;2019-05-14;1;complete
1263977;KELURAHAN CEMPAKA PUTIH TIMUR;Potensi Banjir;2019-05-14;2019-05-14;1;complete
1263972;KELURAHAN CEMPAKA PUTIH TIMUR;Potensi Banjir;2019-05-14;2019-05-14;1;complete
1263970;KELURAHAN CEMPAKA PUTIH BARAT;Sampah;2019-05-14;2019-05-14;1;complete
1263968;KELURAHAN CEMPAKA PUTIH BARAT;Pelanggaran;2019-05-14;2019-05-14;1;complete
1263969;KELURAHAN CEMPAKA PUTIH BARAT;Sampah;2019-05-14;2019-05-14;1;complete
1263949;KELURAHAN PETAMBURAN;Sampah;2019-05-14;2019-05-14;1;complete
1263944;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;2019-05-14;2019-05-14;1;complete
1263901;KELURAHAN MANGGA DUA SELATAN;Potensi Banjir;2019-05-13;2019-05-14;1;complete
1263863;KELURAHAN PETOJO SELATAN;Sampah;2019-05-13;2019-05-13;1;complete
1263855;KELURAHAN GAMBIR;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263854;KELURAHAN GAMBIR;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263853;KELURAHAN GAMBIR;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263808;KELURAHAN GELORA;Sampah;2019-05-13;2019-05-13;1;complete
1263809;KELURAHAN GELORA;Sampah;2019-05-13;2019-05-13;1;complete
1263807;KELURAHAN GELORA;Sampah;2019-05-13;2019-05-13;1;complete
1263806;KELURAHAN GELORA;Sampah;2019-05-13;2019-05-13;1;complete
1263805;KELURAHAN GELORA;Sampah;2019-05-13;2019-05-13;1;complete
1263803;KELURAHAN CEMPAKA PUTIH BARAT;Pelanggaran Ketertiban Umum;2019-05-13;2019-05-13;1;complete
1263800;KELURAHAN GELORA;Sampah;2019-05-13;2019-05-13;1;complete
1263798;KELURAHAN GELORA;Sampah;2019-05-13;2019-05-13;1;complete
1263801;KELURAHAN GELORA;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263793;KELURAHAN CEMPAKA PUTIH BARAT;Sampah;2019-05-13;2019-05-13;1;complete
1263795;KELURAHAN BENDUNGAN HILIR;Pelanggaran;2019-05-13;2019-05-14;1;complete
1263797;KELURAHAN BENDUNGAN HILIR;Pelanggaran;2019-05-13;2019-05-14;1;complete
1263796;KELURAHAN CEMPAKA PUTIH BARAT;Sampah;2019-05-13;2019-05-13;1;complete
1263790;KELURAHAN PETAMBURAN;Sampah;2019-05-13;2019-05-13;1;complete
1263791;KELURAHAN PETAMBURAN;Sampah;2019-05-13;2019-05-13;1;complete
1263789;KELURAHAN JOHAR BARU;Pelanggaran Ketertiban Umum;2019-05-13;2019-05-13;1;complete
1263792;KELURAHAN JOHAR BARU;Sampah;2019-05-13;2019-05-13;1;complete
1263787;KELURAHAN PETAMBURAN;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263788;KELURAHAN PETAMBURAN;Sampah;2019-05-13;2019-05-13;1;complete
1263781;KELURAHAN JOHAR BARU;Tanaman Bermasalah;2019-05-13;2019-05-14;1;complete
1263757;KELURAHAN CIDENG;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263754;KELURAHAN CIDENG;Sampah;2019-05-13;2019-05-14;1;complete
1263750;KELURAHAN CIDENG;Rambu Jalan;2019-05-13;2019-05-14;1;complete
1263751;KELURAHAN CIDENG;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263749;KELURAHAN CIDENG;Sampah;2019-05-13;2019-05-14;1;complete
1263748;KELURAHAN CIDENG;Sampah;2019-05-13;2019-05-13;1;complete
1263742;KELURAHAN CIDENG;Sampah;2019-05-13;2019-05-13;1;complete
1263740;KELURAHAN CIDENG;Sampah;2019-05-13;2019-05-14;1;complete
1263741;KELURAHAN CIDENG;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263737;KELURAHAN KAMPUNG BALI;Sampah;2019-05-13;2019-05-14;1;complete
1263736;KELURAHAN KAMPUNG BALI;Pelanggaran;2019-05-13;2019-05-14;1;complete
1263735;KELURAHAN GAMBIR;Sampah;2019-05-13;2019-05-13;1;complete
1263732;KELURAHAN KAMPUNG BALI;Pelanggaran;2019-05-13;2019-05-14;1;complete
1263730;KELURAHAN KAMPUNG BALI;Fasilitas Umum;2019-05-13;2019-05-14;1;complete
1263729;KELURAHAN KEBON KACANG;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263728;KELURAHAN KEBON KACANG;Sampah;2019-05-13;2019-05-13;1;complete
1263727;KELURAHAN KEBON KACANG;Sampah;2019-05-13;2019-05-13;1;complete
1263722;KELURAHAN KEBON KACANG;Sampah;2019-05-13;2019-05-13;1;complete
1263723;KELURAHAN KEBON KACANG;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263720;KELURAHAN KEBON KACANG;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263721;KELURAHAN KEBON KACANG;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263719;KELURAHAN KEBON KACANG;Sampah;2019-05-13;2019-05-13;1;complete
1263718;KELURAHAN KEBON KACANG;Sampah;2019-05-13;2019-05-13;1;complete
1263717;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-14;1;complete
1263716;KELURAHAN KEBON MELATI;Iklan Liar;2019-05-13;2019-05-14;1;complete
1263713;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-14;1;complete
1263712;KELURAHAN KARTINI;Sampah;2019-05-13;2019-05-13;1;complete
1263711;KELURAHAN KEBON MELATI;Iklan Liar;2019-05-13;2019-05-14;1;complete
1263707;KELURAHAN KEBON MELATI;Iklan Liar;2019-05-13;2019-05-14;1;complete
1263708;KELURAHAN KEBON MELATI;Iklan Liar;2019-05-13;2019-05-14;1;complete
1263705;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-14;1;complete
1263703;KELURAHAN KEBON MELATI;Iklan Liar;2019-05-13;2019-05-14;1;complete
1263700;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-14;1;complete
1263697;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-13;1;complete
1263699;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-14;1;complete
1263695;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-13;1;complete
1263696;KELURAHAN KEBON MELATI;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263693;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-14;1;complete
1263669;KELURAHAN SUMUR BATU;Potensi Banjir;2019-05-13;2019-05-13;1;complete
1263668;KELURAHAN RAWASARI;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263665;KELURAHAN RAWASARI;Sampah;2019-05-13;2019-05-13;1;complete
1263662;KELURAHAN RAWASARI;Sampah;2019-05-13;2019-05-13;1;complete
1263660;KELURAHAN KEBON MELATI;Tanaman Bermasalah;2019-05-13;2019-05-13;1;complete
1263661;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-13;1;complete
1263658;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-13;1;complete
1263659;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-13;1;complete
1263656;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-20;7;complete
1263655;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-13;1;complete
1263653;KELURAHAN CEMPAKA PUTIH TIMUR;Tanaman Bermasalah;2019-05-13;2019-05-13;1;complete
1263652;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-13;1;complete
1263651;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-13;1;complete
1263607;KELURAHAN CEMPAKA PUTIH BARAT;Parkir Liar;2019-05-13;2019-05-13;1;complete
1263569;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-05-13;2019-05-13;1;complete
1263535;KELURAHAN TANAH TINGGI;Sampah;2019-05-13;2019-05-13;1;complete
1263513;KELURAHAN CEMPAKA PUTIH TIMUR;Potensi Banjir;2019-05-13;2019-05-13;1;complete
1263512;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-13;1;complete
1263509;KELURAHAN CEMPAKA PUTIH TIMUR;Potensi Banjir;2019-05-13;2019-05-13;1;complete
1263510;KELURAHAN PASEBAN;Sampah;2019-05-13;2019-05-13;1;complete
1263507;KELURAHAN PASEBAN;Sampah;2019-05-13;2019-05-13;1;complete
1263508;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-13;1;complete
1263511;KELURAHAN KEBON MELATI;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263506;KELURAHAN KEBON MELATI;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263505;KELURAHAN CEMPAKA PUTIH TIMUR;Potensi Banjir;2019-05-13;2019-05-13;1;complete
1263504;KELURAHAN KEBON MELATI;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263502;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-20;7;complete
1263503;KELURAHAN KEBON MELATI;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263501;KELURAHAN KEBON MELATI;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263500;KELURAHAN KEBON MELATI;Fasilitas Umum;2019-05-13;2019-05-13;1;complete
1263499;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263497;KELURAHAN KEBON MELATI;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263498;KELURAHAN KEBON MELATI;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263496;KELURAHAN KEBON MELATI;Sampah;2019-05-13;2019-05-13;1;complete
1263495;KELURAHAN KEBON MELATI;Rambu Jalan;2019-05-13;2019-05-13;1;complete
1263492;KELURAHAN KARET TENGSIN;Sampah;2019-05-13;2019-05-13;1;complete
1263491;KELURAHAN KARET TENGSIN;Sampah;2019-05-13;2019-05-13;1;complete
1263490;KELURAHAN KARET TENGSIN;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263489;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263488;KELURAHAN BENDUNGAN HILIR;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263487;KELURAHAN BENDUNGAN HILIR;Sampah;2019-05-13;2019-05-13;1;complete
1263484;KELURAHAN BENDUNGAN HILIR;Sampah;2019-05-13;2019-05-13;1;complete
1263485;KELURAHAN BENDUNGAN HILIR;Sampah;2019-05-13;2019-05-13;1;complete
1263486;KELURAHAN BENDUNGAN HILIR;Sampah;2019-05-13;2019-05-13;1;complete
1263483;KELURAHAN BENDUNGAN HILIR;Sampah;2019-05-13;2019-05-13;1;complete
1263482;KELURAHAN BENDUNGAN HILIR;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263481;KELURAHAN BENDUNGAN HILIR;Sampah;2019-05-13;2019-05-13;1;complete
1263480;KELURAHAN BENDUNGAN HILIR;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263479;KELURAHAN BENDUNGAN HILIR;Sampah;2019-05-13;2019-05-13;1;complete
1263475;KELURAHAN PETAMBURAN;Sampah;2019-05-13;2019-05-13;1;complete
1263471;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263470;KELURAHAN GELORA;Sampah;2019-05-13;2019-05-13;1;complete
1263469;KELURAHAN GELORA;Sampah;2019-05-13;2019-05-13;1;complete
1263467;KELURAHAN GELORA;Fasilitas Umum;2019-05-13;2019-05-13;1;complete
1263468;KELURAHAN GELORA;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263463;KELURAHAN GELORA;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263441;KELURAHAN GAMBIR;Potensi Banjir;2019-05-13;2019-05-13;1;complete
1263435;KELURAHAN GAMBIR;Sampah;2019-05-13;2019-05-13;1;complete
1263429;KELURAHAN GAMBIR;Sampah;2019-05-13;2019-05-13;1;complete
1263390;KELURAHAN KARET TENGSIN;Sampah;2019-05-13;2019-05-13;1;complete
1263391;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263388;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263385;KELURAHAN KARET TENGSIN;Sampah;2019-05-13;2019-05-13;1;complete
1263387;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263386;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263383;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263384;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263382;KELURAHAN KARET TENGSIN;Sampah;2019-05-13;2019-05-13;1;complete
1263380;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263381;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263378;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263379;KELURAHAN KEBON MELATI;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263377;KELURAHAN KEBON MELATI;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263375;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-13;2019-05-13;1;complete
1263373;KELURAHAN KARET TENGSIN;Iklan Liar;2019-05-13;2019-05-13;1;complete
1263374;KELURAHAN KARET TENGSIN;Pelanggaran;2019-05-12;2019-05-13;1;complete
1263361;KELURAHAN BENDUNGAN HILIR;Mobilitas dan Akses;5/12/2019;5/12/2019;1;complete
1263363;KELURAHAN KARET TENGSIN;Sampah;2019-05-12;2019-05-13;1;complete
1263360;KELURAHAN BENDUNGAN HILIR;Pelanggaran;5/12/2019;5/12/2019;1;complete
1263323;KELURAHAN MENTENG;Iklan Liar;2019-05-12;2019-05-13;1;complete
1263312;KELURAHAN UTAN PANJANG;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263311;KELURAHAN UTAN PANJANG;Fasilitas Umum;2019-05-12;2019-05-13;1;complete
1263310;KELURAHAN UTAN PANJANG;Sampah;5/12/2019;5/12/2019;1;complete
1263309;KELURAHAN UTAN PANJANG;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263308;KELURAHAN UTAN PANJANG;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263305;KELURAHAN UTAN PANJANG;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263300;KELURAHAN UTAN PANJANG;Iklan Liar;2019-05-12;2019-05-13;1;complete
1263299;KELURAHAN UTAN PANJANG;Tanaman Bermasalah;2019-05-12;2019-05-13;1;complete
1263298;KELURAHAN UTAN PANJANG;Iklan Liar;2019-05-12;2019-05-13;1;complete
1263293;KELURAHAN UTAN PANJANG;Iklan Liar;2019-05-12;2019-05-13;1;complete
1263291;KELURAHAN SERDANG;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263290;KELURAHAN SERDANG;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263288;KELURAHAN SERDANG;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263289;KELURAHAN SERDANG;Fasilitas Umum;5/12/2019;5/12/2019;1;complete
1263287;KELURAHAN SERDANG;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263284;KELURAHAN SERDANG;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263283;KELURAHAN SERDANG;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263281;KELURAHAN SERDANG;Sampah;5/12/2019;5/12/2019;1;complete
1263280;KELURAHAN SERDANG;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263278;KELURAHAN SERDANG;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263276;KELURAHAN SERDANG;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263275;KELURAHAN SERDANG;Tanaman Bermasalah;2019-05-12;2019-05-19;7;complete
1263274;KELURAHAN SERDANG;Tanaman Bermasalah;2019-05-12;2019-05-19;7;complete
1263271;KELURAHAN SERDANG;Sampah;5/12/2019;5/12/2019;1;complete
1263272;KELURAHAN SERDANG;Fasilitas Umum;5/12/2019;5/12/2019;1;complete
1263269;KELURAHAN SERDANG;Sampah;5/12/2019;5/12/2019;1;complete
1263268;KELURAHAN SERDANG;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263267;KELURAHAN SERDANG;Fasilitas Umum;5/12/2019;5/12/2019;1;complete
1263265;KELURAHAN SERDANG;Sampah;5/12/2019;5/12/2019;1;complete
1263263;KELURAHAN SERDANG;Tanaman Bermasalah;5/12/2019;5/12/2019;1;complete
1263258;KELURAHAN SERDANG;Fasilitas Umum;2019-05-12;2019-05-19;7;complete
1263260;KELURAHAN SERDANG;Tanaman Bermasalah;2019-05-12;2019-05-19;7;complete
1263261;KELURAHAN SERDANG;Sampah;5/12/2019;5/12/2019;1;complete
1263256;KELURAHAN SERDANG;Fasilitas Umum;2019-05-12;2019-05-19;7;complete
1263255;KELURAHAN SERDANG;Tunawisma/Pengemis;5/12/2019;5/12/2019;1;complete
1263253;KELURAHAN SERDANG;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263251;KELURAHAN SERDANG;Sampah;5/12/2019;5/12/2019;1;complete
1263250;KELURAHAN SERDANG;Fasilitas Umum;2019-05-12;2019-05-19;7;complete
1263248;KELURAHAN SERDANG;Sampah;5/12/2019;5/12/2019;1;complete
1263247;KELURAHAN SERDANG;Pelanggaran Lalu Lintas;5/12/2019;5/12/2019;1;complete
1263211;KELURAHAN MENTENG;Pelanggaran;2019-05-12;2019-05-13;1;complete
1263210;KELURAHAN MENTENG;Pelanggaran;2019-05-12;2019-05-13;1;complete
1263095;KELURAHAN BENDUNGAN HILIR;Sampah;5/12/2019;5/12/2019;1;complete
1263057;KELURAHAN GALUR;Potensi Banjir;5/12/2019;5/12/2019;1;complete
1263044;KELURAHAN GAMBIR;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263042;KELURAHAN GAMBIR;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263036;KELURAHAN PETOJO SELATAN;Mobilitas dan Akses;5/12/2019;5/12/2019;1;complete
1263031;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263030;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263029;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;5/12/2019;5/12/2019;1;complete
1263013;KELURAHAN GAMBIR;Sampah;5/11/2019;5/12/2019;6;complete
1262896;KELURAHAN KEBON SIRIH;Sampah;5/11/2019;5/11/2019;1;complete
1262895;KELURAHAN KEBON SIRIH;Sampah;5/11/2019;5/11/2019;1;complete
1262894;KELURAHAN KEBON SIRIH;Sampah;5/11/2019;5/11/2019;1;complete
1262879;KELURAHAN BUNGUR;Sampah;2019-05-11;2019-05-16;5;complete
1262875;KELURAHAN BUNGUR;Sampah;5/11/2019;5/11/2019;1;complete
1262874;KELURAHAN BUNGUR;Sampah;5/11/2019;5/11/2019;1;complete
1262871;KELURAHAN BUNGUR;Iklan Liar;5/11/2019;5/11/2019;1;complete
1262872;KELURAHAN BUNGUR;Sampah;5/11/2019;5/11/2019;1;complete
1262869;KELURAHAN BUNGUR;Fasilitas Umum;5/11/2019;5/11/2019;1;complete
1262866;KELURAHAN BUNGUR;Fasilitas Umum;5/11/2019;5/11/2019;1;complete
1262864;KELURAHAN BUNGUR;Sampah;5/11/2019;5/11/2019;1;complete
1262861;KELURAHAN KEMAYORAN;Potensi Banjir;5/11/2019;5/11/2019;1;complete
1262859;KELURAHAN KEMAYORAN;Sampah;5/11/2019;5/11/2019;1;complete
1262860;KELURAHAN KEMAYORAN;Sampah;5/11/2019;5/11/2019;1;complete
1262857;KELURAHAN GALUR;Fasilitas Umum;5/11/2019;5/11/2019;1;complete
1262856;KELURAHAN KEMAYORAN;Sampah;5/11/2019;5/11/2019;1;complete
1262854;KELURAHAN KEMAYORAN;Sampah;2019-05-11;2019-05-13;2;complete
1262852;KELURAHAN KEMAYORAN;Tanaman Bermasalah;5/11/2019;5/12/2019;6;complete
1262853;KELURAHAN KEMAYORAN;Sampah;5/11/2019;5/11/2019;1;complete
1262844;KELURAHAN GUNUNG SAHARI SELATAN;Sampah;5/11/2019;5/11/2019;1;complete
1262842;KELURAHAN GUNUNG SAHARI SELATAN;Sampah;5/11/2019;5/11/2019;1;complete
1262781;KELURAHAN SENEN;Sampah;5/11/2019;5/11/2019;1;complete
1262780;KELURAHAN SENEN;Sampah;5/11/2019;5/11/2019;1;complete
1262779;KELURAHAN KRAMAT;Sampah;5/11/2019;5/11/2019;1;complete
